;;;;;;;;;;;;"reported significance as indicated by eye-catcher (""stars""): 1 means p-value smaller than 0.01, 5 means p-value smaller than 0.05 and so on. If no significance reported, type in 0. Use German decimal seperator, i.e. "","" instead of "".""";"significance thresholds in the paper by which results are distinguished; e.g. if there are three thresholds <0.01, <0.05, <0.1, then S(10), S(5) and S(1) should contain 1 and S(0.1) and S(15) should contain zero";;;;;coder: HK for Henning Kosmalla and PP for Peter Pütz;cross-checked: yes (1) or no(0);;;
2005;American Economic Review;95.4;1005;Pagano;3_A;1;3;-0.58;0.2;;;1;0;1;1;1;0;PP;;;;
2005;American Economic Review;95.4;1005;Pagano;3_A;2;2;2.36;0.53;;;1;0;1;1;1;0;PP;;;;
2005;American Economic Review;95.4;1005;Pagano;3_A;2;3;1.33;0.58;;;5;0;1;1;1;0;PP;;;;
2005;American Economic Review;95.4;1005;Pagano;3_A;3;2;0.11;0.6;;;0;0;1;1;1;0;PP;;;;
2005;American Economic Review;95.4;1005;Pagano;3_A;3;3;-0.29;0.53;;;0;0;1;1;1;0;PP;;;;
2005;American Economic Review;95.4;1005;Pagano;3_A;4;2;0.86;0.6;;;0;0;1;1;1;0;PP;;;;
2005;American Economic Review;95.4;1005;Pagano;3_A;4;3;1.19;0.52;;;5;0;1;1;1;0;PP;;;;
2005;American Economic Review;95.4;1005;Pagano;3_B;1;1;0.63;0.17;;;1;0;1;1;1;0;PP;;;;
2005;American Economic Review;95.4;1005;Pagano;3_B;1;3;0.12;0.13;;;0;0;1;1;1;0;PP;;;;
2005;American Economic Review;95.4;1005;Pagano;3_B;2;2;-2.75;0.3;;;1;0;1;1;1;0;PP;;;;
2005;American Economic Review;95.4;1005;Pagano;3_B;2;3;-2.54;0.38;;;1;0;1;1;1;0;PP;;;;
2005;American Economic Review;95.4;1005;Pagano;3_B;3;2;-1.03;0.34;;;1;0;1;1;1;0;PP;;;;
2005;American Economic Review;95.4;1005;Pagano;3_B;3;3;-0.94;0.35;;;1;0;1;1;1;0;PP;;;;
2005;American Economic Review;95.4;1005;Pagano;3_B;4;2;0.69;0.34;;;5;0;1;1;1;0;PP;;;;
2005;American Economic Review;95.4;1005;Pagano;3_B;4;3;-0.76;0.34;;;5;0;1;1;1;0;PP;;;;
2005;American Economic Review;95.4;1005;Pagano;5;1;1;-1.02;0.11;;;1;0;1;1;1;0;PP;;;;
2005;American Economic Review;95.4;1005;Pagano;5;1;3;-1.04;0.11;;;1;0;1;1;1;0;PP;;;;
2005;American Economic Review;95.4;1005;Pagano;5;1;4;-1.31;0.11;;;1;0;1;1;1;0;PP;;;;
2005;American Economic Review;95.4;1005;Pagano;5;2;2;1.21;0.33;;;1;0;1;1;1;0;PP;;;;
2005;American Economic Review;95.4;1005;Pagano;5;2;3;-0.18;0.5;;;0;0;1;1;1;0;PP;;;;
2005;American Economic Review;95.4;1005;Pagano;5;3;2;-0.31;0.45;;;0;0;1;1;1;0;PP;;;;
2005;American Economic Review;95.4;1005;Pagano;5;3;3;-0.85;0.65;;;0;0;1;1;1;0;PP;;;;
2005;American Economic Review;95.4;1005;Pagano;5;4;2;0.06;0.53;;;0;0;1;1;1;0;PP;;;;
2005;American Economic Review;95.4;1005;Pagano;5;4;3;0.99;0.77;;;0;0;1;1;1;0;PP;;;;
2005;American Economic Review;95.4;1005;Pagano;6;1;1;0.46;0.08;;;1;0;1;1;1;0;PP;;;;
2005;American Economic Review;95.4;1005;Pagano;6;1;3;0.34;0.08;;;1;0;1;1;1;0;PP;;;;
2005;American Economic Review;95.4;1005;Pagano;6;1;4;0.45;0.09;;;1;0;1;1;1;0;PP;;;;
2005;American Economic Review;95.4;1005;Pagano;6;2;2;-2.5;0.28;;;1;0;1;1;1;0;PP;;;;
2005;American Economic Review;95.4;1005;Pagano;6;2;3;-1.94;0.34;;;1;0;1;1;1;0;PP;;;;
2005;American Economic Review;95.4;1005;Pagano;6;3;2;-0.86;0.32;;;1;0;1;1;1;0;PP;;;;
2005;American Economic Review;95.4;1005;Pagano;6;3;3;-0.66;0.35;;;10;0;1;1;1;0;PP;;;;
2005;American Economic Review;95.4;1005;Pagano;6;4;2;-0.81;0.32;;;1;0;1;1;1;0;PP;;;;
2005;American Economic Review;95.4;1005;Pagano;6;4;3;-1.03;0.35;;;1;0;1;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;5;1;1;-0.0075;0.0028;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;5;1;2;-0.0085;0.0031;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;5;1;3;-0.0102;0.0032;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;5;10;1;-0.1163;0.0126;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;5;10;2;-0.0682;0.0139;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;5;10;3;-0.0676;0.0142;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;5;11;1;-0.0697;0.0133;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;5;11;2;-0.0317;0.0149;;;5;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;5;11;3;-0.0285;0.015;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;5;12;1;0.018;0.0006;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;5;12;2;0.0191;0.0007;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;5;12;3;0.0211;0.0008;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;5;13;1;-0.0601;0.0326;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;5;13;2;-0.0732;0.0348;;;5;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;5;13;3;-0.1137;0.0354;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;5;14;1;-0.0209;0.0075;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;5;14;2;-0.0266;0.0082;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;5;14;3;-0.0262;0.0083;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;5;15;1;0.0529;0.0081;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;5;15;2;0.0464;0.0087;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;5;15;3;0.0535;0.0088;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;5;16;1;-0.0015;0.0004;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;5;16;2;-0.0061;0.0005;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;5;16;3;-0.0039;0.0006;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;5;17;1;0.1389;0.0222;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;5;17;2;0.116;0.0254;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;5;17;3;0.1324;0.0261;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;5;18;1;-0.005;0.0008;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;5;18;2;-0.0035;0.0008;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;5;18;3;-0.0037;0.0009;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;5;19;1;0.1831;0.0234;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;5;19;2;0.1581;0.0244;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;5;19;3;0.1499;0.0248;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;5;2;1;-0.0097;0.0006;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;5;2;2;-0.012;0.0007;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;5;2;3;-0.0114;0.0007;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;5;3;1;-0.0392;0.0064;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;5;3;2;-0.0273;0.007;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;5;3;3;-0.028;0.0071;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;5;4;1;-0.0624;0.006;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;5;4;2;-0.0645;0.0066;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;5;4;3;-0.0656;0.0067;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;5;5;1;-0.0094;0.0005;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;5;5;2;-0.014;0.0006;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;5;5;3;-0.0127;0.0007;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;5;6;1;0.0024;0.0005;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;5;6;2;0.002;0.0003;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;5;6;3;0.0022;0.0004;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;5;7;1;0.0582;0.0157;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;5;7;2;0.0223;0.0177;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;5;7;3;0.0218;0.0182;;;0;0;0;1;1;0;PP;;;;
2011;Journal of Political Economy;119.5;821;Aaronson;5;9;3;0.133;0.058;;;1;0;1;1;1;0;PP;1;980020;;
2005;American Economic Review;95.4;1144;Peek;5;8;2;-0.008;0.0039;;;5;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;5;8;3;-0.0083;0.0041;;;5;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;5;9;1;-0.003;0.0006;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;5;9;2;-0.0032;0.0007;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;5;9;3;-0.0032;0.0007;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;6;1;1;-0.0162;0.0039;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;6;1;2;-0.001;0.0055;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;6;1;3;-0.0132;0.0039;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;6;10;1;-0.046;0.0172;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;6;10;2;-0.0974;0.0249;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;6;10;3;-0.058;0.0173;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;6;11;1;-0.066;0.0187;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;6;11;2;-0.0476;0.0265;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;6;11;3;-0.0247;0.0182;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;6;12;1;0.0257;0.0007;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;6;12;2;0.0183;0.0012;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;6;12;3;0.0199;0.001;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;6;13;1;-0.1328;0.0327;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;6;13;2;-0.0359;0.0551;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;6;13;3;-0.0892;0.0478;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;6;14;1;-0.0524;0.0104;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;6;14;2;-0.0219;0.0191;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;6;14;3;-0.0359;0.0101;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;6;15;1;0.0224;0.0107;;;5;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;6;15;2;0.0956;0.0161;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;6;15;3;0.0143;0.0118;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;6;16;1;-0.0084;0.0006;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;6;16;2;-0.0089;0.0011;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;6;16;3;-0.0061;0.0007;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;6;17;1;0.1792;0.0354;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;6;17;2;0.0049;0.0658;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;6;17;3;0.054;0.0314;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;6;18;1;-0.0091;0.0011;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;6;18;2;-0.0016;0.0019;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;6;18;3;0.0007;0.0011;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;6;19;1;0.1437;0.0259;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;6;19;2;0.1603;0.0457;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;6;19;3;0.1583;0.0306;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;6;2;1;-0.0166;0.0008;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;6;2;2;-0.0083;0.0014;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;6;2;3;-0.0145;0.0009;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;6;3;1;-0.0141;0.0088;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;6;3;2;-0.0007;0.0149;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;6;3;3;-0.0231;0.009;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;6;4;1;-0.0667;0.0086;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;6;4;2;0.0431;0.0152;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;6;4;3;-0.1203;0.0078;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;6;5;1;-0.0092;0.0007;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;6;5;2;-0.0111;0.0014;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;6;5;3;-0.0077;0.0007;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;6;6;1;0.0016;0.0004;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;6;6;2;0.0027;0.0006;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;6;6;3;0.0003;0.0004;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;6;7;1;0.0161;0.021;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;6;7;2;-0.0073;0.0314;;;0;0;0;1;1;0;PP;;;;
2011;Journal of Political Economy;119.5;821;Aaronson;9;1;2;0.767;0.423;;;5;0;1;1;1;0;PP;1;521279;;
2005;American Economic Review;95.4;1144;Peek;6;8;1;-0.0063;0.0045;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;6;8;2;-0.0042;0.0069;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;6;8;3;-0.0143;0.0051;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;6;9;1;-0.0041;0.0008;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;6;9;2;-0.0019;0.0013;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;6;9;3;-0.0033;0.0009;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;1;1;-0.0099;0.0032;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;1;2;-0.0103;0.0035;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;1;3;-0.0006;0.0059;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;1;4;-0.0112;0.0041;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;10;1;-0.0804;0.0152;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;10;2;-0.0798;0.0151;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;10;3;-0.1162;0.0265;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;10;4;-0.067;0.019;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;11;1;-0.027;0.0161;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;11;2;-0.0249;0.0161;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;11;3;-0.0499;0.0292;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;11;4;-0.0186;0.0199;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;12;1;0.0311;0.0009;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;12;2;0.0348;0.001;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;12;3;0.0301;0.0015;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;12;4;0.0324;0.0012;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;13;1;-0.0223;0.01;;;5;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;13;2;-0.0236;0.0102;;;5;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;13;3;-0.018;0.0222;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;13;4;-0.033;0.0121;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;14;1;0.0486;0.0101;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;14;2;0.0485;0.0102;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;14;3;0.0985;0.0192;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;14;4;0.0195;0.0136;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;15;1;-0.0012;0.0006;;;5;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;15;2;0.0002;0.0006;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;15;3;-0.0053;0.0013;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;15;4;-0.0004;0.0008;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;16;1;0.0564;0.0266;;;5;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;16;2;0.1568;0.026;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;16;3;0.0282;0.0679;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;16;4;0.1092;0.0337;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;17;1;-0.0006;0.0009;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;17;2;-0.0037;0.001;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;17;3;-0.0043;0.002;;;5;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;17;4;0.0008;0.0012;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;18;1;0.5963;0.0998;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;18;2;0.5962;0.1061;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;18;3;0.6154;0.1597;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;18;4;0.5983;0.1409;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;19;1;-0.0202;0.0066;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;19;2;-0.0217;0.008;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;19;3;-0.0197;0.0101;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;19;4;-0.0185;0.0096;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;2;1;-0.0124;0.0007;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;2;2;-0.0124;0.0007;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;2;3;-0.0063;0.0014;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;2;4;-0.0149;0.001;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;20;1;0.0006;0.0013;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;20;2;0.0001;0.0014;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;20;3;-0.0002;0.002;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;20;4;0.0014;0.0019;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;21;1;0.0472;0.0533;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;21;2;0.0469;0.054;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;21;3;0.0654;0.0852;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;21;4;0.0322;0.0732;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;22;1;0.0322;0.0545;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;22;2;0.0247;0.0545;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;22;3;0.0339;0.0929;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;22;4;0.0053;0.0707;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;23;1;-0.017;0.0659;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;23;2;0.0013;0.0664;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;23;3;-0.0298;0.0921;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;23;4;0.0019;0.1084;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;24;1;0.114;0.0576;;;5;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;24;2;0.1258;0.058;;;5;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;24;3;0.0523;0.0902;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;24;4;0.1501;0.0793;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;25;1;-0.0464;0.0636;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;25;2;-0.043;0.0649;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;25;3;-0.0489;0.1034;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;25;4;-0.0265;0.0835;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;26;1;-0.0292;0.0017;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;26;2;-0.0326;0.0019;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;26;3;-0.0273;0.0028;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;26;4;-0.0314;0.0024;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;27;1;-0.0117;0.0138;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;27;2;-0.012;0.0139;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;27;3;0.0109;0.0239;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;27;4;-0.022;0.0192;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;28;1;0.0029;0.0019;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;28;2;0.0031;0.0018;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;28;3;0.0023;0.003;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;28;4;0.0016;0.0029;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;29;1;0.4162;0.1604;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;29;2;0.4619;0.1596;;;1;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;29;3;0.2513;0.2616;;;0;0;0;1;1;0;PP;;;;
2005;American Economic Review;95.4;1144;Peek;7;29;4;0.5111;0.2335;;;5;0;0;1;1;0;PP;;;;
